0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
1615420800,28312493,367,0.9944847058547419,-0.9944596831985799,-0.9944347793340327,-0.9944722010633561,-0.9944597228962854,-1.4559617562464564,0.9944356647847097,-0.9944346446820828,0.9944471946695536,-0.9944846920919574,-1.4559884543000294,1.0938794555906681,-0.9944299801857137,0.0,-1.2032825888683771,-0.9944455290507737,0.994447215630748,0.0,0.9944307391887068,-0.9944346824962411,-0.9944471056430925,-0.9944471849686409,-0.9944457813248281,1.203263931891644,1.203274226649243,0.0,0.9945129747439828,0.9944421064408329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5024420227020683,-0.49769627558679985,-0.4972290344660525,0.4981321160120971,0.4973104179135448,0.4972227576339273,0.0,-0.49768809447608614,0.49722281287756304,0.4971977453247802,0.4971977495799803,0.0,0.0,0.0,-0.49764080615441264,0.0,0.49727909124212705,0.5019755745954073,-0.500637536276013,0.49768704199009856,0.49719774552996565,0.5101274538268479,0.0,-0.49765132470558726,-0.4972979090125114,0.0,-0.5245759169095583,0.0,0.49761557962681446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615507200,25845899,208,-1.32377229181097,-0.9945195863014057,-0.9944809580663939,-0.9944920749613994,-0.9944804580144437,0.9945427046807899,0.994505435445197,-1.3236864222579845,0.0,-0.9944823763060796,-0.9944936603683936,0.0,0.0,1.0940927810902787,-0.9945050328236087,0.0,1.3236690264325108,0.0,-0.9945302365754701,0.0,0.0,-0.994481357508347,0.9947551238629542,-0.9944797130266751,-1.4562045905140275,-0.9944951922200904,0.0,0.9945113132731728,1.0939340298965372,0.9945326755990249,0.0,0.9945536094898036,0.9944699717356319,-0.9944801494711859,-0.9944803740785824,0.9944797060682061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4983569865039784,-0.4986990481058786,0.4982383206801153,-0.49873031163267945,0.0,-0.4978750017085902,-0.4980875065224063,-0.498536405964814,-0.498644708220258,-0.49788316483072853,-0.4978755773323668,0.0,-0.49848228349523815,0.0,-0.4980961123420616,-0.49852472299932865,0.4987792660384267,0.5491285609447256,-0.49833240381611893,0.0,0.0,0.49858752604266554,-0.49803918313568746,-0.49800468437639506,0.49812090031155526,-0.49794386479863123,0.7307829321444086,-0.4979157083994061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615766400,24226187,90,0.9952225660989421,-0.9947008570744788,1.094184619998517,-0.9950324810512347,-1.20383920406046,-0.9948696218154908,0.0,0.9961256251349319,0.0,-0.9951612214880463,0.0,0.0,0.9947468688331537,1.3246126969917231,0.994876446256322,0.9948212387853959,0.9947257664741923,0.9963615727457746,0.9950822763475231,0.0,-1.6025945285542669,1.0944944794074423,0.0,1.0942815463193174,-0.9949212663312315,0.9947133275631507,0.9950076545774794,-0.9947517905270017,0.9949318467599569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4975767023335459,0.49760305619933876,0.0,-0.4975469178564749,0.49760322380516536,0.4975086313748854,-0.4975784812472375,0.0,0.0,0.4976516438806192,0.4975266599887718,-0.4975204556346203,-0.4976148156001226,0.49763927208495173,0.0,-0.4975397339279538,0.0,0.0,-0.4975454837490758,-0.49798956832443425,0.0,0.4975359723596431,0.0,0.0,0.4975546636503745,-0.4975528497988251,-0.4976532736355873,-0.49750846094852846,0.0,-0.4975452295339266,0.4975802313461745,-0.6019858788484961,0.0,-0.4975615744842971,-0.4975831586702182,-0.49755802178617403,0.0,0.4975137277543012,-0.4977211287804703,0.8817765627551893,-0.4975386723048045,-0.49753018441613406,0.0,0.49758940243197364,-0.49761800517744104,-0.49757146122009943,0,0,0,0,1
1615852800,35422867,93,-0.9947049530315217,0.9947053376817597,0.9946950602417527,-0.9947039450235344,1.3239322268885652,0.0,0.0,-0.9946971908955599,1.6019677473288427,-0.9947027537298397,0.0,-1.0941705478510217,0.0,0.9946916303897007,-0.9946875994636769,-0.9947019067257433,-0.9946915260805986,-0.9946979889856887,-0.9946972678119818,0.0,1.323964774413654,-0.9946936952385396,0.9946655076494502,-0.9946953257107073,-0.994661465545721,-0.9946928151828971,0.9946909117162497,0.0,0.9947890883981768,-0.9947045611666525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49802223423149183,-0.498135412822006,0.4985415027803818,-0.49803529568441,0.4984765378135203,0.49804055214934817,0.0,0.0,-0.49816016965850873,-0.49840937952958514,0.4987918301392023,-0.49813664803411073,-0.49801925866509283,0.0,-0.4990881651612915,-0.4980115991245019,-0.498050545375667,-0.4981576584341911,-0.4981325679480075,-0.49806628651037055,-0.4980287279863744,-0.4980851475099931,-0.4981164290388512,0.5478624543609236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615939200,16481589,69,0.9947479156507716,-2.3457537620669697,-1.3239823908266084,-0.994765321699371,-0.9947269985632503,-0.9947166681573656,1.2040896357641975,0.9948047051562403,-1.602065663401165,0.0,1.3240837121396705,-1.2036600404815578,-0.994716057229784,0.9947900506228208,0.9947177394018035,0.0,-1.203634791744399,0.9947279160890576,-0.9947149380889058,-0.9948068952122071,-1.3244166690463899,-0.99474774685799,0.0,0.0,-0.9947650120142363,0.9948034081957104,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4978193471521168,-0.4978021769819228,-0.4984711973646949,0.49840871886242516,0.49760186412559926,-0.497981143578559,-0.49805118797072473,0.4980289308323028,-0.4984586607512656,-0.49843619866330957,-0.49798315594157183,0.4978002762990012,-0.4980385817812841,-0.4977988525966994,0.5483808913828011,-0.49769580487483805,0.49763933170446917,0.4981676867091598,-0.4978777495567479,-0.4979051337525347,0.49785062622906334,0.4976770745694062,-0.49756438711211426,0.4990690575951388,-0.49783112060167584,-0.49907696216929537,-0.4986514317363902,-0.4977207279115335,0.49797581482482883,0.49787232391706965,0.49788118938275117,-0.49763262822436377,-0.6021429297404193,0.0,-0.497870257062875,-0.49779564578119095,0.0,-0.49790239076630244,-0.4991294827538301,0.4978436497344095,0,0,0,0,0,0,0,0,0,0,1
1616025600,11799914,44,-0.9948159361574207,0.9947580143458051,0.994802143028428,-0.9947584511852634,0.994755431679354,0.0,-0.9947577214675243,-0.9947567345983269,-0.9948175937485187,0.9947573672158805,-0.994756725655073,0.0,-1.456492226197117,0.9947583989669961,0.9948284267967206,-0.9947580638968944,0.0,-0.99475549058365,0.9947552928813732,-0.994757809280808,-0.9948104098221917,-1.3240196328268161,0.9947558138875696,0.9948703601530657,-0.9947583391956013,1.0942840655662633,-1.094231397291955,-1.456423478555332,0.0,0.9947577778965588,0.0,2.3455845842532534,-0.9947575455310288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497745660279502,0.497975573719199,-0.49754734180910876,0.0,-0.4977362220836964,0.0,0.4979191597511316,-0.4978082080325096,-0.4976897709351088,0.0,-0.4978324843583198,0.0,-0.49769530113201726,-0.4980109181722073,0.49769178010674164,0.0,-0.4979463911413985,0.0,0.0,0.0,0.4978776059836256,0.0,-0.4975599639510305,-0.4975479552489876,-0.49765074383816554,-0.4976952388381498,-0.6623964763309306,-0.4975667656586856,0.49767099206722054,0.49780896452590756,0.4979279004471152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616112000,24677297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616371200,10061505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616457600,14429145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616544000,24177877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616630400,50962337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616716800,37430672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616976000,10042175,23,-0.9954849585456668,0.9955794594320867,0.9953952289470485,-0.9953405483882075,0.9954567189500279,-0.9953936133637525,1.204416434025157,0.0,-0.9953407984012085,-0.9953406462386792,0.0,0.9955855867125031,0.0,-0.9954083015308077,-0.9953403838990337,-1.4573669830826972,0.0,-0.9957205167866239,0.9954179403879633,0.995340523128718,0.0,0.9953404919554864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49768878724690035,0.0,-0.497714529020401,-0.4976889419181927,0.0,0.0,-0.49773384486716005,-0.4977148587536816,-0.4977219466176812,-0.4977400331594778,-0.49773310771601464,0.0,0.4977148922593134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617062400,17094924,100,-1.6031590118493686,0.9955066773130734,-1.2044749461410353,-0.9954348695312706,-0.9954340660745072,-1.4574148798967805,-0.9954377710551966,1.4574144190285572,1.2044771344525949,0.0,0.9955584266638138,-1.6031577208240488,0.9954488301791485,1.3249257760583322,-0.9953974487456567,-0.9954069749610168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4979769058117967,0.0,-0.49823365179341483,-0.49806448874292825,-0.4982775034535077,0.4980464786847171,-0.49817940225281937,0.4981819098792996,0.0,-0.4980345780629818,-0.4980203278196455,-0.4982038405917457,-0.49800868277148846,-0.49809253085206556,-0.4981949148118403,-0.49808296841281735,0.0,0.49804498230906497,-0.4979704496134733,-0.49806513152892395,-0.49808459246815684,-0.4980699741362103,-0.4979636116766707,-0.5478532707659561,-0.49804709025668314,-0.4980342360541814,-0.4980385267035566,-0.4980170674887214,-0.4980753263737185,-0.4979704871736078,-0.4981867246660495,-0.4980883222958994,0.49810269083523034,-0.4981269262121203,-0.4980821230218405,-0.4980331315162016,-0.5478713253033769,0.0,-0.49803304228318585,-0.49804739481026655,-0.49807565651921126,-0.4980399510027398,0,0,0,0,0,0,0,0,1
1617148800,8393834,86,0.0,0.9954718324373399,0.9954465559010268,0.995447010082901,0.995447859465247,0.0,-0.995449611021966,0.995451128326398,-0.9954532766079294,1.324956875568107,-0.9954490233504525,0.0,0.0,-0.9954528070517059,0.0,0.0,-0.9954865628033751,0.0,0.995523981354641,-0.995448373483042,0.9954500871531905,0.9954486158075985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4977858497923499,-0.49852357971817784,0.49813992184062567,-0.498139623538512,0.4982480063497678,0.0,-0.4978870301474788,0.0,0.0,-0.49813131268686917,-0.49785532667545057,0.49809324410940137,-0.4977545043867271,-0.4983368040229904,0.0,-0.4977546052100459,-0.6028120325552294,0.49788608980674215,0.4982465863234228,0.4979805931433058,0.0,0.49774196548183075,0.0,0.49807364607881743,-0.49799972393769415,0.4984418992797523,0.0,-0.4980432481451547,-0.4981216880444636,0.0,0.0,0.0,-0.49817474469703943,0.4981339402172715,-0.4977356779886873,0.497842034302165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617235200,9334345,107,0.9955108926892333,0.0,1.2046071938665477,1.325015051038533,0.9955497139578927,-0.9955441785466402,0.0,-0.9955024997879708,-0.995541184086957,0.9954997859284683,0.9955458313327089,0.0,-0.9955426097622454,-0.9955423162432644,0.9956396953775055,-0.9955475938154429,-0.9955422831082794,-0.9955007140210532,-0.9955109257764728,0.0,-0.9955101109853526,1.204556923167568,0.9955440927499271,-0.9955098213720983,0.0,0.0,0.0,1.3250290190360365,-0.9955429024225197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.498414481202441,0.49809573464181145,0.4983767856601561,0.4981458246096061,0.498147457080958,0.49847423729236,0.0,-0.4981484124216327,0.0,-0.49814974505456744,0.4981558044793432,0.4982548180360548,-0.49807116788913874,0.4981197527972768,-0.4980701794756612,-0.6029878603669584,0.4981460211446147,0.0,0.0,-0.4982981760840825,-0.4981391338909275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1617580800,14070489,31,0.0,-0.9957312669795831,-0.9957869493087258,0.0,0.0,0.9957391780097735,0.9957138252014405,0.9957125102365589,-0.9957472436993334,-0.9957132493595697,0.0,-0.9957135421580828,-0.995716805628552,-0.9957461700191158,0.9960495924695018,0.0,-0.9957469287434856,0.9957381516962764,0.0,0.0,-0.9957770896240892,-0.9957679186103608,0.9957378001673323,0.0,0.0,-1.4622826392380666,0.9958009967998522,-0.9957441069293369,0.0,2.582620979015447,-0.9958221885665041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6024059057551836,-0.4978562646360857,-0.4978777303188517,-0.4978587364109274,-0.4979027303156364,-0.49785631090977583,-0.4978560760120951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617667200,6218318,77,0.0,0.9958134162267023,0.0,0.9958181326216065,0.9957783279726236,0.9957787692590473,0.9957790209174616,1.0953882263853687,-0.9957964408362068,0.9957947637160666,-0.9958197529389485,1.4579357625167562,-0.995803233426952,-0.9957869288332238,1.0953756669636039,0.0,0.997444287031887,0.0,1.4580179713947568,-0.9958141277046507,0.0,0.9957823554905064,-1.095438501938983,-0.9958214375471454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49821963419824755,-0.4980816782502636,-0.4983777102583644,0.0,0.0,-0.49822257827989624,-0.5479797156568503,0.0,0.4982399811293852,-0.4980943327735886,-0.49809451186189624,0.49807524042098605,-0.49810665307439417,0.0,0.4981513655108372,-0.49831156016216027,-0.4981129668923207,0.49813785367138425,0.0,-0.498187972850143,-0.49809429178135556,-0.6630800920194935,-0.49823895719693384,-0.49835448484106637,0.0,0.0,0.4980693561295056,0.0,0.4981632888301756,0.4980754968128187,-0.4980941688777175,0.4980692004005806,-0.4982192243078989,-0.4981915584874691,-0.4980873819514671,-0.4981902595097084,-0.49816438370646177,0.4980754128548301,-0.49815178645382663,0.49809398730712584,0.0,0.0,-0.6631138605749077,0.498069113198439,0,0,0,0,0,0,0
1617753600,4768261,25,-0.9958219449130103,0.0,0.9958387408637239,-0.9958237531996912,0.0,-0.9958482334221394,0.0,-0.9958352530709182,0.0,0.9958449464455419,-0.9958278239373679,0.0,-0.9958320710929838,-0.9958357508971413,0.0,-0.9958599383337525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4982340804904904,-0.49816810283989843,-0.49820690072519985,0.49822742888217114,0.49825816624682273,0.0,-0.4981906642218378,0.6028690727266148,-0.498196519630483,0.49812707132849804,-0.4981210126267047,-0.49819938219930077,-0.4981274660420188,0.49819205781746523,0.49815785693504644,0.4981702930530207,-0.49812177605959423,-0.4982191015887155,-0.4983806065935709,0.49818354806714443,0.49815196847596255,-0.49811553647156526,-0.4982900149595766,0.0,-0.49822467131564757,0.49816723290236364,0.49826594633848087,0.0,-0.498169690133612,0.49825757746054367,-0.49823210495777015,0.7297398678046062,-0.4981719355573032,-0.4982886974484302,0.0,0.4981398107764147,-0.498169283312537,-0.4981517833005756,-0.49816360989870295,-0.49813955937632126,0.0,-0.4981108574056886,-0.4981204889561239,0,0,0,0,0,0,0,1
1617840000,10047390,57,0.0,-0.9958767381968953,0.0,-0.9959051304818912,1.3255069393462373,0.0,-1.095463078828506,-0.9958777058984635,0.9958864320517773,0.0,0.0,1.2050053889430044,0.9958802745673319,0.9958796453270887,-0.9958854347538272,1.3255072701345954,-0.9958772737812951,0.9958781507275114,0.9958926998883818,0.0,0.9959097217329173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.49824120994628623,-0.4985589350575437,0.49841693864453246,-0.4983027276335839,0.4983073322279412,0.0,0.4982254334483396,-0.4984399380760423,-0.4982221187548509,0.7297306584160126,0.6029779797668705,-0.4981990314351264,-0.4982780572616691,-0.6029240346986134,-0.49821237727402723,0.49817841417111214,-0.498200069859908,-0.4984991000706555,0.49822508339608174,0.0,0.0,-0.4982104180510325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1617926400,9462380,41,0.995927450382989,0.9959388766934791,-0.9959473186687257,0.0,-0.9959490230117198,-0.9959338906774732,0.0,-0.9959254662262058,-0.995962667124058,0.9959288079979166,-0.9959339902617633,-0.995950079001065,-0.9959710696240587,-0.995985233633984,0.0,-1.2051395262349953,0.9959252496834826,0.9959811070182761,0.0,-0.995933938256938,0.0,-0.9959409628795077,0.9959751632442988,0.0,0.9959326774701037,0.9959256018323293,0.0,0.9959483012032208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49838582286470623,0.4980818847381435,-0.49829835792491733,-0.4981696247181254,-0.49810062085571105,0.4980767210722129,-0.49812074658664274,0.4982724531871287,-0.49827446680556425,0.49824776611571475,0.0,-0.49827100690956777,-0.4984155775868812,0.4982724060255012,-0.49813149653251176,-0.49825363561692354,0.49834807713527907,-0.4983144984618471,-0.4981337000954173,-0.49841674692888527,0.49810111860192763,-0.4983006199567963,-0.49809398002053706,-0.4981575416152109,0.49804399603798927,0.0,-0.49807722893417,0.49829648318330205,-0.4982556586838611,0.4983119569410725,0.4981500412398424,-0.8022278910436343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618185600,16683595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618272000,6806868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618358400,21138138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618444800,7856780,36,-0.996255437356764,-0.9962562030545205,-0.9962541315257329,-0.9962528417732012,0.9962536542399739,0.0,-0.996266086312439,0.9962589811761801,0.9962556298443919,0.9962985669169319,-0.9962655160641013,-0.9962563339097783,0.0,-0.9962645328284645,-0.9962605798953549,-0.9962543654987965,-0.9962557048949138,-0.9962640715507991,-0.9962628557023601,-0.9963030858766421,0.0,0.9962668067538305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.4983142310180402,-0.49885300514204717,0.4983635287320642,-0.4997559413573838,0.0,-0.49832466865906594,0.498408168944584,0.0,0.0,0.49831927862910086,-0.49855311403557,0.4984377374069435,-0.4983435989624532,-0.49833776607869384,0.4983246668640271,0.0,0.4985070125355299,0.0,0.4983453674077193,0.0,-0.4999623983695264,-0.49831919049132956,0.0,-0.49854010509939567,0.0,-0.7296440264386201,0.0,-0.49838229033684994,0.4986771778713687,-0.49852802132848617,0.49899080992444905,0.4983305810861986,0.0,0.49845640994194146,0.49845079198360287,0.49884619554386883,0.4985467828711334,-0.4983121508007059,0,0,0,0,0,0,0,0,0,0,0,1
1618531200,5214710,97,-0.9963262284761513,-0.9963207854134953,0.9963115331283875,0.0,-0.9963150404889671,0.0,-0.9963327807291055,-0.996350608059008,-0.9963309368566798,0.9962984156122471,-0.9963475943058312,0.0,-0.9963285553822306,0.9963561961068582,0.9963265364999967,0.996338358830423,0.0,0.0,-0.9963239919087828,-0.9963251158458658,0.9963348058028654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4987282358737074,-0.4988173890307773,0.49843928077004995,0.0,0.0,0.0,0.0,0.0,-0.4985300484326836,0.49968993935396766,0.4984792023274495,0.4987827199067614,0.49849602925125486,-0.4984714391947846,-0.498414513559451,0.0,-0.49852280150392747,0.4984373120434926,-0.4984080333005699,-0.7297928574059251,0.49847684002445847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618790400,10520214,65,0.9965094649419003,-0.996457024520117,0.0,0.9964567515919694,0.9964571676097866,0.9964594316052094,-0.9964589218056403,0.0,0.9964572731084562,-0.9964592545398896,-0.9964588694812935,0.9964572098005561,-0.996456448209537,0.9964997486984837,-0.9964903412832279,-0.9964903386990516,-0.996457683883932,-0.9964989172768931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49838185873334423,-0.49840916321700185,0.4984261144424367,0.6031897564771216,0.0,0.498388863024467,0.4984381709489626,-0.4984013169702781,0.0,0.0,-0.4984085478639492,0.5483441684724831,-0.49845865505161846,-0.4984046442032779,0.0,-0.4983971289868446,-0.4984132970717389,0.0,0.49838280271071195,0.0,-0.49845711221973305,0.4984388334122819,0.49838259416663266,0.4985322090230799,0.5483095920384597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612483200,197097568,48,1.3250815787831856,-0.9925740141481205,-1.0091076187170545,-1.2124791549491842,0.0,1.1015142993394451,-1.400223110305394,0.0,1.324633895034678,-1.1624171103813692,0.0,-1.20654598338142,-9.848936132054181,-1.3430438913888003,-1.3353955697874376,-1.2675159021164883,1.0985225910261325,0.0,0.0,-0.9945791660156124,-1.0936113050566085,-1.1893452744980335,1.2069554188774938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1612742400,128755955,12,-1.0920639658329252,-0.992785546522798,0.0,0.0,-1.3213968451451135,-0.9927855270889604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49639290876029185,0.49639284622327773,0.0,-0.49639283585872374,0.496392877666015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1612828800,102588098,19,-0.99282088478174,-0.9927867784151297,-0.9928208938234344,0.0,-0.992820946569148,0.9928210024881942,0.9928208589755901,-0.9928211149590557,0.0,-0.9928209467210611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49652940959546016,0.0,-0.49686468118791627,-0.4971140562344153,0.0,0.0,0.49652353140583894,0.4965237200289738,-0.4963931650095918,-0.6606995385418473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1612915200,152810804,109,0.9928761373409151,-0.9928754465743966,0.0,-0.9928401108344278,-0.9928479815658401,-0.9928773059221606,-0.9928432383558933,0.0,-0.9928403591203162,-0.9928795415938556,1.453675341402337,-1.0921240509789238,0.0,-0.9928754076173114,-0.9928749969393355,-0.9928798113194732,0.0,-0.9928935166545908,0.0,1.0921242247247256,-0.9928427274718067,-0.9928410228510004,0.9928614194363631,0.0,-0.9928427037247445,-0.9928442352095838,-0.9928403698644364,-0.9928754326753846,-0.9928398926252325,-0.9928433502675517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49650752888585986,-0.4965135972526382,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
